uri	city	type	name	zip	url	address1	address2	within	isni	abbreviation	phone	state	photo	overview	email	successor
http://vivo.ufl.edu/individual/n4777233		thing;uf;center;agent;org	Center for Children's Literature and Culture		http://www.clas.ufl.edu/cclc/			http://vivo.ufl.edu/individual/n8858828						<p>The Center for Children's Literature and Culture is an interdisciplinary center based in the College of Liberal Arts and Sciences at the University of Florida. Members of the Center include faculty and researchers from the University community; teachers, librarians, media specialists, and others working directly with children; and artists and writers creating works for children in print and other media.</p>  <p>Our purpose is to encourage the exploration of this vital area of our cultural life through scholarly and critical investigations; through meetings, symposia, and seminars; and through the development of innovative ways to make the research and concerns of our members available to the general public.</p>  <p>One of the key resources in our endeavors is the <a href="http://web.uflib.ufl.edu/spec/baldwin/baldwin.html" title="http://web.uflib.ufl.edu/spec/baldwin/baldwin.html">Baldwin Collection of Historical Children's Literature</a> housed in the University of Florida's Special Collections. The Baldwin Library is one of the leading historical collections of children's literature in the country -- indeed, in the world. The Center is committed to working in close cooperation with the Baldwin Library to help raise public awareness of the contents of this remarkable collection.</p>		
http://vivo.ufl.edu/individual/n4777234		thing;uf;center;agent;org	Center for Medieval and Early Modern Studies		http://www.clas.ufl.edu/mems/			http://vivo.ufl.edu/individual/n8858828						<p>Medieval and Early Modern Studies (MEMS) at UF is an interdisciplinary forum for the study of medieval and early modern European culture and its influences on the modern world. This approach addresses the distinctive forms of cultural organization in the Middle Ages and Early Modern periods; the study necessarily crosses departmental boundaries.</p>  <p>The IDS major in MEMS enables students to obtain knowledge about the values, interests, world views, and technologies of medieval and early modern communities (e.g., monastic, chivalric, peasant, early urban), and to familiarize themselves with some of the world's greatest epic and lyric poetry, drama, and romances. Students are encouraged to draw on their knowledge for historical perspectives that can contribute to current discussions on such issues as ethnicity and nationality, colonialism, technologies and their effects, constructions of gender and sexuality, the characteristics of historical and fictional narratives, and so on. MEMS recommends itself to students who are seeking a major that involves textual analysis, critical thinking, and creativity, and who want to take an active role in the shaping of their curriculum. Since it provides a well-rounded liberal arts education rather than specialized training, the IDS major in MEMS is excellent pre-professional preparation for a wide range of careers, including law, medicine, library science, journalism, government service, and teaching.</p>  <p>The faculty of MEMS consists of award-winning teachers and internationally recognized scholars. MEMS at UF sponsors an annual Spring symposium, <a href="http://vivo.ufl.edu/edit/carnival.shtml">Carnival!</a>, and benefits from its association with <a href="http://www.english.ufl.edu/exemplaria/">Exemplaria: A Journal of Theory in Medieval and Renaissance Studies</a>.</p>		
http://vivo.ufl.edu/individual/n4777235		thing;uf;center;agent;org	Center for Tourism Research and Development					http://vivo.ufl.edu/individual/n243217								
http://vivo.ufl.edu/individual/n4777236		agent;thing;academicdepartment;department;org;uf	Community Dentistry and Behavioral Science		http://dental.ufl.edu/departments/community-dentistry-and-behavioral-science/			http://vivo.ufl.edu/individual/n243222					_main_image_Community Dentistry.jpg	<p>The mission of&nbsp;the Community&nbsp;Dentistry and Behavioral Sciences&nbsp;department is to eliminate disparities in health status&nbsp;&amp; access to health care services, promote optimal oral health, and prevent disease through research, teaching, and service.</p>  <ul>  <li>Through <strong>research</strong>,&nbsp;they strive to integrate behavioral, social, economic, and cultural factors into interdisciplinary multi-level studies of health.</li>  <li>Through <strong>teaching</strong>,&nbsp;their goal is to expand students' understanding of the impact of behavioral, social, economic, and cultural factors on the occurrence of disease across the lifespan with emphasis on oral disease and delivery and utilization of health services.</li>  <li>Through <strong>service</strong>,&nbsp;they seek to increase the knowledge of colleagues within the University, the broader healthcare and research communities, and the public about current health-related issues affecting the overall well-being of all citizens ultimately to improve treatment, enhance access, and influence healthcare policy. </li>  </ul>		
http://vivo.ufl.edu/individual/n4777237		thing;uf;division;agent;org	Gastroenterology, Hepatology, and Nutrition		http://www.medicine.ufl.edu/gastro/			http://vivo.ufl.edu/individual/n2141234302						<p>The division is nationally and internationally renowned for it's patient care, clinical investigations and basic research. The distinguished <a href="http://www.medicine.ufl.edu/gastro/gastro_faculty.asp">faculty</a> have a major commitment to teaching and research in addition to their clinical activities. The University of Florida Division of Gastroenterology, Hepatology and Nutrition is consistently identified as one of the top 3% Gastroenterology Units in the country by US News and World Report. There is a 20-bed inpatient digestive and liver disease service at <a href="http://www.shands.org/">Shands Hospital</a> that cares for patients with liver diseases, liver transplants, gastrointestinal and pancreatic diseases. A hyperalimentation metabolic support service, directed by the Division, provides the enteral and parenteral hyperalimentation consultations to&nbsp;all patients at Shands Hospital. The Division runs consultation services at Shands Hospital and the <a href="http://www1.va.gov/directory/guide/facility.asp?ID=54&amp;dnum=All">Veterans Affairs Medical Center</a>. There are state-of-the-art computerized video endoscopy suites at both Shands Hospital and the Malcom Randall VA Medical Center. The endoscopy suites regularly perform upper endoscopy, colonoscopy, and therapeutic endoscopic procedures. A number of special procedures including biliary manometry, endoscopic removal of bile duct stones, biliary and pancreatic duct stent placement, esophageal stent placement, achalasia dilation, botulinum toxin injection therapy of achalasia, enteroscopy, endoscopic ultrasonography, and laser therapy of GI neoplasms are performed on a daily basis.</p>  <p>There is a unique gastrointestinal diagnostic laboratory for specialized testing, not often found at other medical centers. Studies include pancreatic secretory tests, 14C and 13C xylose breath tests for detecting bacterial overgrowth, Helicobacter pylori breath tests, serum trypsin levels, and an array of manometry procedures to assess gastrointestinal motility. These capabilities attract patients to the medical center from all over the United States.</p>  <p>The medical center has an active liver transplant program. Shands Hospital at the University of Florida is one of the top 10 most active liver transplant programs in the country. <a href="http://shands.org/hospitals/uf/service/transplant/liver/transplantliver.asp">UF Liver Transplantation Page.</a></p>  <p>Extensive outpatient activities are conducted by the faculty of the Division in outpatient clinics. Each clinic is organ or disease-related so that referring physicians can easily select a date on which they want their patient with a digestive, liver, or nutritional disorder to be evaluated. <a href="http://www.medicine.ufl.edu/gastro/gastro_clinic.asp">Refer a patient to be seen in the GI/Liver clinic.</a></p>		
http://vivo.ufl.edu/individual/n4777238		institute;thing;uf;agent;org	Institute of Food and Agricultural Sciences		http://www.ifas.ufl.edu/			http://vivo.ufl.edu/individual/n1278119		IFAS				<p>The University of Florida&#8217;s Institute of Food and Agricultural Sciences (UF/IFAS) is a federal-state-county partnership dedicated to developing knowledge in agriculture, human and natural resources, and the life sciences, and enhancing and sustaining the quality of human life by making that information accessible. While extending into every community of the state, UF/IFAS has developed an international reputation for its accomplishments in teaching, research and extension.&#160; Because of this mission and the diversity of Florida&#8217;s climate and agricultural commodities, IFAS has facilities located throughout Florida.</p>  <p>&#160;</p>		
http://vivo.ufl.edu/individual/n47977		program;thing;uf;agent;org	Geriatric Fellowship Program					http://vivo.ufl.edu/individual/n252723								
http://vivo.ufl.edu/individual/n481239		program;thing;uf;agent;org	Outreach Engineering Management Professional Master's Program					http://vivo.ufl.edu/individual/n332487								
http://vivo.ufl.edu/individual/n48322		thing;uf;center;agent;org	Center for Condensed Matter Sciences		http://www.phys.ufl.edu/ccms/			http://vivo.ufl.edu/individual/n391868								
http://vivo.ufl.edu/individual/n48411		serviceprovidinglaboratory;corelaboratory;agent;thing;org;laboratory;uf	College of Veterinary Medicine Diagnostic Laboratories		http://labs.vetmed.ufl.edu			http://vivo.ufl.edu/individual/n237306								
http://vivo.ufl.edu/individual/n486049		thing;uf;center;agent;org	Florida Pedestrian and Bicycling Safety Resource Center		http://www.pedbikesrc.ce.ufl.edu/pedbike/default.asp			http://vivo.ufl.edu/individual/n168764								
http://vivo.ufl.edu/individual/n486361		agent;thing;academicdepartment;department;org;uf	Radiation Oncology - Jacksonville		http://www.hscj.ufl.edu/radiation-oncology/			http://vivo.ufl.edu/individual/n205954								
http://vivo.ufl.edu/individual/n486694		org;administrativeunit;uf;agent;thing	Florida Polytechnic University Planning					http://vivo.ufl.edu/individual/n170589								
http://vivo.ufl.edu/individual/n49082		department;thing;uf;agent;org	IFAS International Programs					http://vivo.ufl.edu/individual/n4777238								
http://vivo.ufl.edu/individual/n49110		thing;school;uf;agent;org	School of Physician Assistant Studies					http://vivo.ufl.edu/individual/n166017								
http://vivo.ufl.edu/individual/n493680		laboratory;thing;uf;agent;org	Interactive Media Laboratory		http://iml.jou.ufl.edu/			http://vivo.ufl.edu/individual/n243205								
http://vivo.ufl.edu/individual/n493953		thing;uf;center;agent;org	Hearing Research Center					http://vivo.ufl.edu/individual/n987230						<p>Overview</p>  <p>The Hearing Research Center has recently been re-established and brings together researchers, clinicians, and public health policy professionals interested in issues related to hearing and communication. The center's missions are two-fold, including the discovery of new fundamental knowledge about hearing, hearing disorders, and the physical and biochemical processes that drive those disorders; and translation/application of those findings with corresponding public health outreach to effectively educate health professionals and public populations.</p>  <p>&nbsp;</p>  <p>To achieve this mission, the center draws on faculty from the College of Public Health and Health Professions (Clinical and Health Psychology ; Communicative Disorders ; Epidemiology and Biostatistics ; Health Services Research, Management and Policy ), the College of Medicine (Otolaryngology) , and the College of Liberal Arts (Communication Sciences and Disorders ; Psychology ).</p>  <p>&nbsp;</p>  <p>Center-initiated collaborations will complement efforts within the College of Public Health and Health Professions targeted towards joining public health professionals with their counterparts in the health professions. Pooled resources and expertise provide an opportunity for future scientists and health professionals to receive multidisciplinary research training and clinical training with the most current knowledge in the area of hearing loss and hearing protection. The center emphasizes the importance of translational research, and information dissemination to health professionals and the general public.</p>		
http://vivo.ufl.edu/individual/n494234		thing;uf;center;agent;org	Center for African Studies		http://www.africa.ufl.edu/			http://vivo.ufl.edu/individual/n8858828								
http://vivo.ufl.edu/individual/n496630		thing;uf;agent;clinicalorganization;org	UF Health - Tower Square					http://vivo.ufl.edu/individual/n127342								
http://vivo.ufl.edu/individual/n500844		thing;uf;division;agent;org	Otolaryngology - Jacksonville		http://www.hscj.ufl.edu/surgery/otolaryngology/			http://vivo.ufl.edu/individual/n317949								
http://vivo.ufl.edu/individual/n50095		thing;uf;agent;library;org	Journalism and Communications Library		http://www.uflib.ufl.edu/jour/default.html			http://vivo.ufl.edu/individual/n1045310								
http://vivo.ufl.edu/individual/n50212		program;thing;uf;agent;org	Asian Studies Program		http://www.clas.ufl.edu/asian/index.shtml			http://vivo.ufl.edu/individual/n8858828								
http://vivo.ufl.edu/individual/n502502		thing;uf;agent;clinicalorganization;org	UF Health Recovery Center					http://vivo.ufl.edu/individual/n127342								
http://vivo.ufl.edu/individual/n503582		program;thing;uf;agent;org	HealthStreet					http://vivo.ufl.edu/individual/n32064								
http://vivo.ufl.edu/individual/n50502		department;thing;uf;agent;org	Office of Admissions		http://www.admissions.ufl.edu/			http://vivo.ufl.edu/individual/n765319								
http://vivo.ufl.edu/individual/n50506		program;thing;uf;agent;org	Ped-I-Care					http://vivo.ufl.edu/individual/n296228								
http://vivo.ufl.edu/individual/n50599		agent;thing;academicdepartment;department;org;uf	Psychiatry - Jacksonville		http://www.hscj.ufl.edu/psychiatry/			http://vivo.ufl.edu/individual/n205954								
http://vivo.ufl.edu/individual/n506686		thing;uf;center;agent;org	Southeast Center for Integrated Metabolomics					http://vivo.ufl.edu/individual/n108922		SECIM						
http://vivo.ufl.edu/individual/n50679		thing;uf;division;agent;org	Pediatric Endocrinology					http://vivo.ufl.edu/individual/n296228								
http://vivo.ufl.edu/individual/n51020		thing;studentorganization;uf;agent;org	Student Government					http://vivo.ufl.edu/individual/n466126								
http://vivo.ufl.edu/individual/n515305		program;thing;uf;agent;org	CTSI Pilot Awards Program					http://vivo.ufl.edu/individual/n8763427								
http://vivo.ufl.edu/individual/n51916		thing;school;uf;agent;org	P. K. Yonge Developmental Research School		http://www.pkyonge.ufl.edu/			http://vivo.ufl.edu/individual/n466104					300px-Gainesville_PK_Yonge01a.jpg			
http://vivo.ufl.edu/individual/n51937		thing;uf;agent;clinicalorganization;org	UF Health Comprehensive Vein Center					http://vivo.ufl.edu/individual/n127342								
http://vivo.ufl.edu/individual/n520038		agent;thing;academicdepartment;department;org;uf	Neurosurgery - Jacksonville		http://www.hscj.ufl.edu/neurosurgery/			http://vivo.ufl.edu/individual/n205954								
http://vivo.ufl.edu/individual/n522716		group;agent;thing;team;org;uf	Active Directory Team													
http://vivo.ufl.edu/individual/n52289		department;thing;uf;agent;org	EH&S Emergency Management					http://vivo.ufl.edu/individual/n7756017								
http://vivo.ufl.edu/individual/n524447		agent;thing;academicdepartment;department;org;uf	Spanish and Portuguese Studies		http://spanishandportuguese.ufl.edu/			http://vivo.ufl.edu/individual/n8858828								
http://vivo.ufl.edu/individual/n524774476		department;thing;uf;agent;org	UF Airforce ROTC					http://vivo.ufl.edu/individual/n466130								
http://vivo.ufl.edu/individual/n52761		agent;thing;academicdepartment;department;org;uf	J. Crayton Pruitt Family Department of Biomedical Engineering		http://www.bme.ufl.edu/			http://vivo.ufl.edu/individual/n1278118					_main_image_Biomedical Engineering.jpg			
http://vivo.ufl.edu/individual/n52987		group;agent;thing;committee;org;uf	Institutional Review Board 02		http://www.clas.ufl.edu/research/irb.html			http://vivo.ufl.edu/individual/n466117		IRB, biobehavorial;IRB, campus;IRB02						
http://vivo.ufl.edu/individual/n533604		department;thing;uf;agent;org	Marketing and Communications					http://vivo.ufl.edu/individual/n466126								
http://vivo.ufl.edu/individual/n53372		fundingorganization;agent;thing;org;uf;association	University Athletic Association, Inc.		http://www.uaa.ufl.edu/			http://vivo.ufl.edu/individual/n1278119		UAA				The University Athletic Association, Inc. (UAA) is responsible for the  intercollegiate 	  athletics program at the University of Florida. The Athletics  Director, Jeremy Foley, 	  reports directly to the President of the University, Dr. Bernie  Machen, and retains 	  overall responsibility for the health and stability of the program.  In addition, the UAA 	  is governed by a Board of Directors who provide guidance and  direction through approval of policies, procedures and the budget. 	  The UAA has developed a mission statement that was adopted by the  Board of Directors to provide goals 	  and objectives in the development and delivery of the athletics  program at the University of Florida. This "vision" provides 	  the road map for the University&#8217;s commitment to be second to none in  the area of intercollegiate athletics.		
http://vivo.ufl.edu/individual/n534413		serviceprovidinglaboratory;corelaboratory;agent;thing;org;laboratory;uf	Vector Core Lab		http://www.gtc.ufl.edu/core/vector-core-lab.htm			http://vivo.ufl.edu/individual/n475022								
http://vivo.ufl.edu/individual/n536992		thing;uf;agent;clinicalorganization;org	UF Health - Spring Hill					http://vivo.ufl.edu/individual/n127342								
http://vivo.ufl.edu/individual/n537810		thing;uf;center;agent;org	Center for Autoimmune Diseases													
http://vivo.ufl.edu/individual/n54031		thing;uf;center;agent;org	Bergstrom Center for Real Estate Studies					http://vivo.ufl.edu/individual/n987232								
http://vivo.ufl.edu/individual/n54125		fundingorganization;agent;thing;clinicalorganization;org;uf	UF Health Shands Hospital					http://vivo.ufl.edu/individual/n126367								
http://vivo.ufl.edu/individual/n54486		program;thing;uf;agent;org	Working Professional Doctor of Pharmacy Program					http://vivo.ufl.edu/individual/n466110								
http://vivo.ufl.edu/individual/n54662		thing;uf;agent;clinicalorganization;org	UF Health Pathology Laboratories					http://vivo.ufl.edu/individual/n558844585								
http://vivo.ufl.edu/individual/n55098		thing;uf;center;agent;org	David F. Miller Center for Retailing Education and Research					http://vivo.ufl.edu/individual/n987233								
http://vivo.ufl.edu/individual/n55307		thing;uf;center;agent;org	Center for Chemical Research at the Bio/Nano Interface					http://vivo.ufl.edu/individual/n8858828;http://vivo.ufl.edu/individual/n1278118								
http://vivo.ufl.edu/individual/n55352		program;thing;uf;agent;org	Multidisciplinary Diagnostic Training Program					http://vivo.ufl.edu/individual/n296228;http://vivo.ufl.edu/individual/n166017								
http://vivo.ufl.edu/individual/n558844585		agent;thing;academicdepartment;department;org;uf	Pathology, Immunology, and Laboratory Medicine		http://pathology.ufl.edu/			http://vivo.ufl.edu/individual/n166017								
http://vivo.ufl.edu/individual/n56289		thing;uf;center;agent;org	Transportation Research Center		http://trc.ce.ufl.edu/			http://vivo.ufl.edu/individual/n168764								
http://vivo.ufl.edu/individual/n56353		thing;uf;center;agent;org	TREEO Center		http://www.treeo.ufl.edu			http://vivo.ufl.edu/individual/n366312								
http://vivo.ufl.edu/individual/n56522		agent;thing;academicdepartment;department;org;uf	Geography		http://geog.ufl.edu/			http://vivo.ufl.edu/individual/n8858828						<strong>W</strong>elcome to the Department of Geography at the University of Florida. The University is a top-ranked, Research One, land-grant university, and one of sixty-two member institutions of the exclusive Association of American Universities. The Department covers a range of topics in contemporary geography. Our 14 regular faculty, various adjuncts and assistants, over 50 graduate students, and approximately 80 undergraduate majors, provide rich and lively cultural and learning environments. We offer BA and BS undergraduate degrees and MA, MS and PhD degrees in Geography. Faculty and graduate student research interests fall under three broad headings of Economic Geography, Physical Geography and Resource Management. Within these, individual interests include, business geography, care of the elderly, housing and regional and international development. Human interaction with the physical environment provides the focus for our work in climatology, geomorphology, hydrology, land use and tropical agriculture. We also possess excellent facilities for teaching and research in the technical fields of GIS, remote sensing, and cartography. There are strong ties on campus with the interdisciplinary Center for Latin American Studies and the Center for African Studies, to which many faculty are affiliated. The department plays a leading role in the Land Use Environmental Change Institute (LUECI) and is a partner with the School of Natural Resources and Environment. We have an impressive number of award-winning teachers, and all are committed to providing a challenging education, research, and public service. We hope that our new website will provide you with an introduction to how we work to understand the complex relations among people, places, and environments.		
http://vivo.ufl.edu/individual/n56523		thing;uf;agent;library;org	Library West		http://www.uflib.ufl.edu/librarywest/			http://vivo.ufl.edu/individual/n1045310					LibraryWest_exterior.jpg			
http://vivo.ufl.edu/individual/n56773		thing;uf;division;agent;org	Pediatric Pulmonary					http://vivo.ufl.edu/individual/n296228								
http://vivo.ufl.edu/individual/n568640365		thing;uf;division;agent;org	High Energy Division					http://vivo.ufl.edu/individual/n391868								
http://vivo.ufl.edu/individual/n57058		thing;uf;center;agent;org	Center for Building Better Communities		http://www.dcp.ufl.edu/urp/research/centers/cbbc.aspx			http://vivo.ufl.edu/individual/n34350								
http://vivo.ufl.edu/individual/n57631	Gainesville	thing;uf;center;agent;org	Career Resource Center	32611	http://www.crc.ufl.edu/	First Floor of the J. Wayne Reitz Union	PO Box 118507	http://vivo.ufl.edu/individual/n466126				Florida				
http://vivo.ufl.edu/individual/n578216		department;thing;uf;agent;org	Student Conduct and Conflict Resolution					http://vivo.ufl.edu/individual/n466126								
http://vivo.ufl.edu/individual/n5824		department;thing;uf;agent;org	Student Organizations Events and Outreach					http://vivo.ufl.edu/individual/n466126								
http://vivo.ufl.edu/individual/n58277		serviceprovidinglaboratory;corelaboratory;agent;thing;org;laboratory;uf	Aquatic Toxicology Core Laboratory		http://toxicology.vetmed.ufl.edu/core-laboratories/aquatic-toxicology-core-laboratory/			http://vivo.ufl.edu/individual/n765312								
http://vivo.ufl.edu/individual/n58435		program;thing;uf;agent;org	Child Abuse Prevention Project					http://vivo.ufl.edu/individual/n43531								
http://vivo.ufl.edu/individual/n58567		thing;uf;agent;clinicalorganization;org	UF Health - Plantation Oaks					http://vivo.ufl.edu/individual/n27238								
http://vivo.ufl.edu/individual/n597168862		thing;uf;agent;org	Academic Health Center Information Technology					http://vivo.ufl.edu/individual/n113310;http://vivo.ufl.edu/individual/n1278114								
http://vivo.ufl.edu/individual/n60058		agent;thing;academicdepartment;department;org;uf	Radiology - Jacksonville		http://www.hscj.ufl.edu/radiology/			http://vivo.ufl.edu/individual/n205954								
http://vivo.ufl.edu/individual/n60075		department;thing;uf;agent;org	University Bursar					http://vivo.ufl.edu/individual/n98138								
http://vivo.ufl.edu/individual/n60116		agent;thing;academicdepartment;department;org;uf	Dermatology		http://dermatology.med.ufl.edu/			http://vivo.ufl.edu/individual/n166017								
http://vivo.ufl.edu/individual/n60167		foundation;fundingorganization;agent;thing;org;uf	Florida 4-H Foundation					http://vivo.ufl.edu/individual/n4777238								
http://vivo.ufl.edu/individual/n60209		program;thing;uf;agent;org	Educational Psychology					http://vivo.ufl.edu/individual/n466104								
http://vivo.ufl.edu/individual/n60556		laboratory;thing;uf;agent;org	Risk Management and Financial Engineering Laboratory					http://vivo.ufl.edu/individual/n332487								
http://vivo.ufl.edu/individual/n61503		program;thing;uf;agent;org	Special Education		http://education.ufl.edu/special-education/			http://vivo.ufl.edu/individual/n765315								
http://vivo.ufl.edu/individual/n62064		thing;uf;center;agent;org	Graduate Engineering & Research Center		http://www.gerc.eng.ufl.edu/			http://vivo.ufl.edu/individual/n1278118								
http://vivo.ufl.edu/individual/n62510		thing;uf;division;agent;org	Pediatric Gastroenterology					http://vivo.ufl.edu/individual/n296228								
http://vivo.ufl.edu/individual/n62820		department;thing;uf;agent;org	Office of Development and Alumni Affairs					http://vivo.ufl.edu/individual/n1278119								
http://vivo.ufl.edu/individual/n63097		serviceprovidinglaboratory;corelaboratory;agent;thing;org;laboratory;uf	MBI-UF General Core Rooms		http://www.mbi.ufl.edu/research/facilities/mbi-uf-general-core-rooms			http://vivo.ufl.edu/individual/n153305								
http://vivo.ufl.edu/individual/n632204		department;thing;uf;agent;org	UF Bookstore		http://www.bkstr.com/floridastore/home/en?cm_mmc=Redirect-_-VanityURL-_-ufl.bkstr.com-_-10901			http://vivo.ufl.edu/individual/n44585								
http://vivo.ufl.edu/individual/n63263		publisher;http://purl.org/ontology/bibo/Collection;agent;http://purl.org/ontology/bibo/Periodical;thing;http://vivoweb.org/ontology/core#InformationResource;http://purl.org/ontology/bibo/Journal;org;uf	Florida Tax Review					http://vivo.ufl.edu/individual/n466111								
http://vivo.ufl.edu/individual/n63647		thing;uf;center;agent;org	Florida Electroacoustic Music Studio					http://vivo.ufl.edu/individual/n466131								
http://vivo.ufl.edu/individual/n63836		agent;thing;academicdepartment;department;org;uf	Communication Processes and Disorders													
http://vivo.ufl.edu/individual/n64099		serviceprovidinglaboratory;corelaboratory;agent;thing;org;laboratory;uf	CTSI Genotyping Core		http://www.ctsi.ufl.edu/research/laboratory-services/genotyping-core/			http://vivo.ufl.edu/individual/n9005								
http://vivo.ufl.edu/individual/n65063		department;thing;uf;agent;org	Division of Sponsored Programs					http://vivo.ufl.edu/individual/n121460		DSR				The Division of Sponsored Programs, formerly known as DSR, facilitates institutional approval for all extramural proposal submissions, accepts and administers grant awards, and negotiates contracts and other research-related agreements on behalf of the University of Florida.		
http://vivo.ufl.edu/individual/n65156		org;administrativeunit;uf;agent;thing	University of Florida Health Science Center		http://www.health.ufl.edu/			http://vivo.ufl.edu/individual/n1278114								
http://vivo.ufl.edu/individual/n65183		agent;thing;academicdepartment;department;org;uf	Psychology		http://www.psych.ufl.edu/			http://vivo.ufl.edu/individual/n8858828								
http://vivo.ufl.edu/individual/n65276		thing;uf;center;agent;org	Fort Lauderdale Research and Education Center		http://flrec.ifas.ufl.edu/			http://vivo.ufl.edu/individual/n1278103								
http://vivo.ufl.edu/individual/n65318		program;thing;uf;agent;org	Summer Law Program in Cape Town, South Africa					http://vivo.ufl.edu/individual/n466111								
http://vivo.ufl.edu/individual/n65621		thing;uf;center;agent;org	GeoPlan Center					http://vivo.ufl.edu/individual/n34350								
http://vivo.ufl.edu/individual/n65670		thing;uf;center;agent;org	UF Clinical Research Center		http://www.ctsi.ufl.edu/research/clinical-research-units/uf-clinical-research-center/			http://vivo.ufl.edu/individual/n9005								
http://vivo.ufl.edu/individual/n65741		serviceprovidinglaboratory;corelaboratory;agent;thing;org;laboratory;uf	CTSI Biorepository		http://biorepository.pathology.ufl.edu/			http://vivo.ufl.edu/individual/n9005								
http://vivo.ufl.edu/individual/n66413		thing;uf;center;agent;org	Claude Denson Pepper Center for Research on Oral Health in Aging					http://vivo.ufl.edu/individual/n243222								
http://vivo.ufl.edu/individual/n66774		program;thing;uf;agent;org	Behavioral and Cognitive Neuroscience  Program					http://vivo.ufl.edu/individual/n111977								
http://vivo.ufl.edu/individual/n66871		group;agent;thing;team;org;uf	CLAS IT					http://vivo.ufl.edu/individual/n8858828								
http://vivo.ufl.edu/individual/n6783		thing;uf;agent;clinicalorganization;org	UF Health - Dunn Avenue					http://vivo.ufl.edu/individual/n27238								
http://vivo.ufl.edu/individual/n680581182		agent;thing;academicdepartment;department;org;uf	Political Science		http://polisci.ufl.edu/			http://vivo.ufl.edu/individual/n8858828						<p>The Department of Political Science provides a high quality educational program for undergraduate students and a rigorous, academically challenging <a href="http://vivo.ufl.edu/programs/ughonors.shtml">honors program</a>. The Department also offers a highly selective graduate education ranging from innovative Masters level programs to Ph.D. training comparable to some of the best programs in the nation.</p>  <p>There are currently about 1,400 undergraduate Political Science majors at the University of Florida. Every year 75-100 students participate in our <a href="http://www.polisci.ufl.edu/internships/">internship program</a> with local, state, and federal agencies and legislative offices, allowing these students to see theory put into practice.</p>  <p>Political Science faculty members have been at the forefront of efforts to internationalize the campus and curriculum at UF, securing funding for two federally funded centers: the <a href="http://www.ufic.ufl.edu/tgsc.htm">Center for Transnational and Global Studies</a> and the <a href="http://www.ces.ufl.edu/">Center for European Studies</a>. In addition, a number of our faculty have helped to develop new and unique opportunities for undergraduates to participate in study abroad programs in Berlin and <a href="http://www.ces.ufl.edu/eusp/abroad.htm">Brussels</a>.</p>  <p>There are other good departments in our College and UF that have large numbers of undergraduate majors, and other good departments that have innovative M.A. or nationally recognized Ph.D programs. But Political Science stands out for "doing it all."</p>		
http://vivo.ufl.edu/individual/n68671		agent;thing;academicdepartment;department;org;uf	Anesthesiology - Jacksonville		http://www.hscj.ufl.edu/anesthesiology/			http://vivo.ufl.edu/individual/n205954								
http://vivo.ufl.edu/individual/n69375		thing;uf;center;agent;org	Center for Instructional and Research Computing Activities							CIRCA						
http://vivo.ufl.edu/individual/n69413		agent;thing;academicdepartment;department;org;uf	Geological Sciences		http://web.geology.ufl.edu/			http://vivo.ufl.edu/individual/n8858828								
http://vivo.ufl.edu/individual/n69555		thing;uf;center;agent;org	Center for International Business Education and Research					http://vivo.ufl.edu/individual/n987233		CIBER						
http://vivo.ufl.edu/individual/n69593	Gainesville	department;thing;uf;agent;org	Housing and Residence Education	32611	http://www.housing.ufl.edu/	SW 13th Street & Museum Road	P.O. Box 112100	http://vivo.ufl.edu/individual/n466126				Florida				
http://vivo.ufl.edu/individual/n69788		thing;uf;division;agent;org	Division of Small Business and Vendor Diversity Relations		http://sbvdr.admin.ufl.edu/			http://vivo.ufl.edu/individual/n20006								
http://vivo.ufl.edu/individual/n70098		thing;uf;center;agent;org	Pediatric Airway Center					http://vivo.ufl.edu/individual/n166017								
http://vivo.ufl.edu/individual/n7023301		extensionunit;org;uf;agent;thing	Lee County Extension Office					http://vivo.ufl.edu/individual/n243219								
http://vivo.ufl.edu/individual/n7023302		thing;uf;center;agent;org	UF Juice and Beverage Center					http://vivo.ufl.edu/individual/n4777238						The Center's vision is to be a nationally and internationally recognized, comprehensive center of excellence focused on all aspects of juice and beverage science and technology.		
http://vivo.ufl.edu/individual/n7023303		department;thing;uf;agent;org	Acquisition and Licensing					http://vivo.ufl.edu/individual/n1045310								
http://vivo.ufl.edu/individual/n7023304		extensionunit;org;uf;agent;thing	Beef Veterinary Extension					http://vivo.ufl.edu/individual/n237306;http://vivo.ufl.edu/individual/n243219						Beef Cattle Extension  <p>The mission for Beef Cattle Veterinary Extension is to take the University of Florida to producers. To do this requires four areas of focus.</p>  <ol>  <li>Extension, working with beef cattle producers on subjects which are   significant to Florida producers. </li>  <li>Research, involving the interrelationship between production economics, animal health and welfare beginning at the cow calf level and extending through fed cattle. </li>  <li>Teaching, encompassing, publications, presentations to peer groups, producer groups, county faculty, youth, and didactic lectures. </li>  <li>Consulting, advising cattle producers on specific health, management and   economic issues affecting their operations. </li>  </ol>		
